,Frequency (kHz),Pulse duration (ns),Photoluminescence
765,2860000,23050,46354.296875
766,2860000,23080,46308.3125
767,2860000,23110,46383.0
768,2860000,23140,46357.109375
769,2860000,23170,46088.296875
770,2860000,23200,46387.09375
771,2860000,23230,46318.890625
772,2860000,23260,46353.796875
773,2860000,23290,46339.5
774,2860000,23320,46325.609375
775,2860000,23350,46403.1875
776,2860000,23380,46383.40625
777,2860000,23410,46360.0
778,2860000,23440,46356.203125
779,2860000,23470,46004.0
780,2860000,23500,46343.1875
781,2860000,23530,46343.59375
782,2860000,23560,46348.109375
783,2860000,23590,46294.40625
784,2860000,23620,46357.796875
785,2860000,23650,46340.90625
786,2860000,23680,46366.59375
787,2860000,23710,46347.203125
788,2860000,23740,46381.6875
789,2860000,23770,46094.09375
790,2860000,23800,46348.796875
791,2860000,23830,46370.703125
792,2860000,23860,46364.890625
793,2860000,23890,46314.703125
794,2860000,23920,46344.796875
795,2860000,23950,46351.5
796,2860000,23980,46306.609375
797,2860000,24010,46334.703125
798,2860000,24040,46438.109375
799,2860000,24070,46099.5
800,2860000,24100,46384.40625
801,2860000,24130,46356.40625
802,2860000,24160,46386.5
803,2860000,24190,46404.8125
804,2860000,24220,46368.09375
805,2860000,24250,46399.09375
806,2860000,24280,46388.59375
807,2860000,24310,46382.0
808,2860000,24340,46404.59375
809,2860000,24370,46379.5
810,2860000,24400,46384.703125
811,2860000,24430,46153.5
812,2860000,24460,46399.59375
813,2860000,24490,46385.296875
814,2860000,24520,46366.59375
815,2860000,24550,46402.5
816,2860000,24580,46399.59375
817,2860000,24610,46373.703125
818,2860000,24640,46368.40625
819,2860000,24670,46410.390625
820,2860000,24700,46153.59375
821,2860000,24730,46357.296875
822,2860000,24760,46391.109375
823,2860000,24790,46417.40625
824,2860000,24820,46395.296875
825,2860000,24850,46376.3125
826,2860000,24880,46348.296875
827,2860000,24910,46357.296875
828,2860000,24940,46402.890625
829,2860000,24970,46190.90625
830,2860000,25000,46427.40625
831,2860000,25030,46417.296875
832,2860000,25060,46393.0
833,2860000,25090,46416.59375
834,2860000,25120,46341.40625
835,2860000,25150,46405.296875
836,2860000,25180,46426.3125
837,2860000,25210,46384.1875
838,2860000,25240,46436.203125
839,2860000,25270,46379.203125
840,2860000,25300,46422.796875
841,2860000,25330,46135.6875
842,2860000,25360,46452.0
843,2860000,25390,46411.609375
844,2860000,25420,46441.796875
845,2860000,25450,46459.0
846,2860000,25480,46416.203125
847,2860000,25510,46372.5
848,2860000,25540,46456.0
849,2860000,25570,46410.5
850,2860000,25600,46146.296875
851,2860000,25630,46436.609375
852,2860000,25660,46476.203125
853,2860000,25690,46397.0
854,2860000,25720,46413.09375
855,2860000,25750,46442.09375
856,2860000,25780,46400.390625
857,2860000,25810,46412.203125
858,2860000,25840,46440.296875
859,2860000,25870,46450.890625
860,2860000,25900,46397.796875
861,2860000,25930,46435.90625
862,2860000,25960,46180.0
863,2860000,25990,46376.203125
864,2860000,26020,46454.90625
865,2860000,26050,46433.796875
866,2860000,26080,46409.1875
867,2860000,26110,46462.0
868,2860000,26140,46406.109375
869,2860000,26170,46394.296875
870,2860000,26200,46449.59375
871,2860000,26230,46142.40625
872,2860000,26260,46431.40625
873,2860000,26290,46457.8125
874,2860000,26320,46507.59375
875,2860000,26350,46430.796875
876,2860000,26380,46452.796875
877,2860000,26410,46408.09375
878,2860000,26440,46455.0
879,2860000,26470,46420.296875
880,2860000,26500,46452.296875
881,2860000,26530,46470.890625
882,2860000,26560,46432.390625
883,2860000,26590,46184.0
884,2860000,26620,46486.796875
885,2860000,26650,46428.09375
886,2860000,26680,46457.0
887,2860000,26710,46439.5
888,2860000,26740,46485.5
889,2860000,26770,46423.5
890,2860000,26800,46466.890625
891,2860000,26830,46502.296875
892,2860000,26860,46474.296875
893,2860000,26890,46529.59375
894,2860000,26920,46220.40625
895,2860000,26950,46435.890625
896,2860000,26980,46482.40625
897,2860000,27010,46500.90625
898,2860000,27040,46464.5
899,2860000,27070,46459.5
900,2860000,27100,46533.0
901,2860000,27130,46486.5
902,2860000,27160,46226.90625
903,2860000,27190,46388.203125
904,2860000,27220,46504.3125
905,2860000,27250,46530.90625
906,2860000,27280,46482.796875
907,2860000,27310,46469.390625
908,2860000,27340,46461.890625
909,2860000,27370,46529.703125
910,2860000,27400,46508.0
911,2860000,27430,46494.203125
912,2860000,27460,46519.59375
913,2860000,27490,46467.40625
914,2860000,27520,46238.609375
915,2860000,27550,46474.6875
916,2860000,27580,46492.09375
917,2860000,27610,46511.5
918,2860000,27640,46545.203125
919,2860000,27670,46542.703125
920,2860000,27700,46469.09375
921,2860000,27730,46492.5
922,2860000,27760,46479.09375
923,2860000,27790,46571.796875
924,2860000,27820,46235.90625
925,2860000,27850,46527.703125
926,2860000,27880,46491.203125
927,2860000,27910,46510.5
928,2860000,27940,46499.296875
929,2860000,27970,46487.109375
930,2860000,28000,46485.3125
931,2860000,28030,46501.296875
932,2860000,28060,46529.6875
933,2860000,28090,46566.890625
934,2860000,28120,46479.109375
935,2860000,28150,46269.890625
936,2860000,28180,46449.59375
